x	y	z	w	pm_concentration
1.0947	4.46402	-0.0352431	0.999379	26
1.09483	4.464	-0.0528536	0.998602	26
1.09478	4.46401	-0.0741033	0.997251	26
1.09495	4.46398	-0.0955799	0.995422	26
1.09891	4.46311	-0.119179	0.992873	26
1.10439	4.46167	-0.140982	0.990012	26
1.10871	4.46033	-0.166591	0.986026	26
1.1127	4.45883	-0.195941	0.980616	26
1.12413	4.44889	-0.226263	0.974066	26
1.13727	4.44136	-0.267105	0.963667	26
1.144	4.43708	-0.305813	0.952092	26
1.14761	4.43429	-0.342874	0.939381	26
1.1554	4.42721	-0.381426	0.924399	26
1.16697	4.41519	-0.427169	0.904172	26
1.17914	4.40017	-0.469318	0.883029	26
1.18986	4.38304	-0.507915	0.861407	26
1.20149	4.35996	-0.551574	0.834126	26
1.21419	4.32978	-0.594288	0.804253	26
1.23351	4.29457	-0.632611	0.774469	26
1.24038	4.25512	-0.659058	0.752092	26
1.24488	4.21457	-0.679224	0.733931	26
1.25324	4.16554	-0.70317	0.711022	26
1.25285	4.12422	-0.721542	0.692371	26
1.25498	4.08275	-0.735354	0.677684	26
1.25314	4.04689	-0.751439	0.659803	26
1.25079	4.01275	-0.762831	0.646598	26
1.25095	3.97048	-0.77291	0.634516	26
1.24375	3.93582	-0.780222	0.625503	26
1.24399	3.91014	-0.785701	0.618607	26
1.23919	3.89081	-0.792029	0.610484	26
1.23474	3.87439	-0.796219	0.605009	26
1.23053	3.85927	-0.797115	0.603827	26
1.22791	3.83967	-0.800057	0.599924	26
1.22417	3.82698	-0.802146	0.597128	26
1.22099	3.81658	-0.805675	0.592357	26
1.21779	3.80633	-0.806037	0.591865	26
1.2128	3.7905	-0.806502	0.591232	26
1.2064	3.7703	-0.807017	0.590528	26
1.20512	3.75458	-0.807746	0.58953	26
1.20233	3.74038	-0.807496	0.589873	26
1.19655	3.72231	-0.807856	0.58938	26
1.18942	3.70023	-0.809037	0.587757	26
1.1823	3.67824	-0.808678	0.588251	26
1.17324	3.65029	-0.808935	0.587899	26
1.16722	3.63189	-0.810471	0.585779	26
1.16141	3.61431	-0.810471	0.585779	26
1.15636	3.59905	-0.811186	0.584788	26
1.15187	3.58567	-0.812409	0.583088	26
1.14795	3.57421	-0.815754	0.578399	26
1.14402	3.56307	-0.81651	0.577331	26
1.14032	3.55262	-0.816964	0.576689	26
1.13628	3.54133	-0.819772	0.57269	26
1.13203	3.52999	-0.823552	0.567241	26
1.13193	3.51571	-0.824764	0.565478	26
1.12974	3.50328	-0.829486	0.558527	26
1.12549	3.4929	-0.830557	0.556934	26
1.12239	3.48537	-0.8308	0.556571	26
1.12092	3.48178	-0.829437	0.5586	26
1.12053	3.48083	-0.825468	0.564449	26
1.12003	3.47952	-0.819462	0.573133	26
1.11951	3.47803	-0.814024	0.580831	26
1.11929	3.47738	-0.806248	0.591577	26
1.11913	3.47685	-0.803919	0.594739	28
1.11881	3.47579	-0.800533	0.599289	28
1.11826	3.47386	-0.792407	0.609993	28
1.11791	3.4725	-0.786083	0.618121	28
1.11754	3.47092	-0.780387	0.625297	28
1.1175	3.47071	-0.771025	0.636805	28
1.11737	3.47004	-0.765382	0.643576	28
1.11714	3.46865	-0.758202	0.652019	28
1.11694	3.46717	-0.747925	0.663783	28
1.11679	3.46586	-0.739584	0.673064	28
1.11673	3.4651	-0.729518	0.683962	28
1.1167	3.4645	-0.722074	0.691816	28
1.11667	3.46386	-0.71674	0.69734	28
1.11667	3.46386	-0.714485	0.699651	28
1.11667	3.46386	-0.7154	0.698715	28
1.11667	3.46386	-0.715339	0.698778	28
1.11667	3.46386	-0.715278	0.69884	28
1.11667	3.46386	-0.715217	0.698902	28
1.12131	3.46152	-0.714952	0.699173	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714838	0.69929	28
1.12293	3.4607	-0.714899	0.699227	28
1.12289	3.45908	-0.715204	0.698915	28
1.12278	3.45474	-0.717943	0.696101	28
1.1224	3.44515	-0.726214	0.687468	28
1.12224	3.44242	-0.733907	0.67925	28
1.12224	3.44238	-0.742852	0.669455	28
1.12221	3.44213	-0.747913	0.663796	28
1.12215	3.44162	-0.756652	0.653818	28
1.12237	3.44292	-0.774502	0.632571	30
1.12245	3.4433	-0.78239	0.622788	30
1.12248	3.44342	-0.788225	0.615387	30
1.12234	3.44293	-0.805979	0.591944	30
1.12086	3.43852	-0.817346	0.576148	30
1.11885	3.43322	-0.832147	0.554555	30
1.11726	3.42959	-0.844094	0.536196	30
1.1163	3.42759	-0.851498	0.524358	30
1.11342	3.42236	0.872581	-0.48847	30
1.11094	3.41853	0.885434	-0.464766	30
1.10581	3.41151	0.899023	-0.437901	30
1.09957	3.40394	0.913119	-0.407694	30
1.09406	3.39794	0.919616	-0.392819	30
1.07271	3.37457	0.939281	-0.34315	30
1.05024	3.35464	0.953484	-0.301443	30
1.04493	3.35092	0.956283	-0.292443	30
0.991452	3.32061	0.976619	-0.214979	30
0.955598	3.30348	0.98448	-0.175499	30
0.941153	3.29673	0.986691	-0.162604	30
0.878684	3.27888	0.994838	-0.101473	30
0.837941	3.27178	0.998066	-0.0621632	30
0.821467	3.26983	0.998742	-0.0501395	30
0.758087	3.26353	0.999909	-0.0134658	30
0.721033	3.26312	0.999962	0.00869938	30
0.701466	3.26366	0.999676	0.0254519	30
0.659209	3.27115	0.998123	0.061244	30
0.630332	3.27526	0.996454	0.0841338	30
0.609872	3.27854	0.995058	0.0992932	30
0.584494	3.28356	0.992806	0.119738	30
0.565513	3.28834	0.991979	0.126406	30
0.552983	3.29167	0.990553	0.137133	30
0.540364	3.29612	0.989406	0.145173	30
0.522165	3.30195	0.988408	0.15182	30
0.512935	3.30487	0.988155	0.153458	30
0.496845	3.31	0.988007	0.154407	30
0.482233	3.31471	0.98749	0.157682	30
0.477599	3.32264	0.986157	0.165813	30
0.475683	3.32384	0.985846	0.167652	30
0.449926	3.33336	0.982995	0.183631	30
0.437812	3.3381	0.982462	0.186461	30
0.437812	3.3381	0.982462	0.186461	30
0.385598	3.35879	0.981954	0.189118	32
0.361305	3.36856	0.981539	0.19126	32
0.361305	3.36856	0.981539	0.19126	32
0.318276	3.38648	0.979254	0.202639	32
0.290774	3.39853	0.978486	0.206312	32
0.290774	3.39853	0.978486	0.206312	32
0.25668	3.4139	0.976404	0.215951	32
0.243825	3.41993	0.975453	0.220209	32
0.241745	3.42092	0.975318	0.220805	32
0.222852	3.43005	0.974148	0.225909	32
0.213574	3.43817	0.973617	0.228189	32
0.21132	3.43929	0.973597	0.228274	32
0.192405	3.44866	0.974073	0.226234	32
0.182129	3.45366	0.974993	0.222237	32
0.180092	3.45464	0.975031	0.222067	32
0.164018	3.46235	0.975514	0.219939	32
0.158144	3.46509	0.978309	0.207151	32
0.157988	3.46516	0.979801	0.199975	32
0.155967	3.46596	0.984456	0.175633	32
0.154764	3.4664	0.986939	0.161095	32
0.154602	3.46645	0.987755	0.156012	32
0.153624	3.46675	0.989961	0.141341	32
0.152187	3.46716	0.991648	0.128977	32
0.151279	3.46739	0.992598	0.121444	32
0.149992	3.4677	0.994503	0.10471	32
0.148227	3.46812	0.995215	0.0977059	32
0.147542	3.46826	0.995895	0.0905131	32
0.146154	3.46849	0.997437	0.0715519	32
0.144844	3.46867	0.998023	0.062845	32
0.143701	3.46881	0.998534	0.0541333	34
0.14264	3.4689	0.999323	0.0367854	34
0.141874	3.46895	0.999753	0.0222184	34
0.141831	3.46895	0.999829	0.0184667	34
0.149225	3.46993	0.999782	0.0208606	34
0.149225	3.46993	0.999782	0.0208606	34
0.149225	3.46993	0.999784	0.0207733	34
0.149225	3.46993	0.999784	0.0207733	34
0.149225	3.46993	0.999784	0.0207733	34
0.149225	3.46993	0.999784	0.0207733	34
0.149225	3.46993	0.999784	0.0207733	34
0.149225	3.46993	0.999784	0.0207733	34
0.149816	3.46979	0.999783	0.0208221	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	34
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	36
0.155059	3.46858	0.999774	0.0212551	38
0.155059	3.46858	0.999774	0.0212551	38
0.155059	3.46858	0.999774	0.0212551	38
0.155059	3.46858	0.999774	0.0212551	38
0.155059	3.46858	0.999774	0.0212551	38
0.150159	3.46879	0.999774	0.0212551	38
0.138655	3.46927	0.999785	0.0207316	38
0.12813	3.4697	0.999801	0.0199464	38
0.114536	3.47023	0.99982	0.0189866	38
0.0934813	3.47094	0.999907	0.0136641	38
0.0687552	3.4716	0.999918	0.0127915	38
0.0376748	3.47233	0.999941	0.0108718	38
0.0031817	3.47304	0.999955	0.00947556	38
-0.036558	3.47376	0.999968	0.00799209	38
-0.0776223	3.47431	0.99999	0.00441423	38
-0.118647	3.47451	0.999999	-0.00134534	38
-0.158947	3.47427	0.99999	-0.00457418	38
-0.199543	3.47382	0.999978	-0.00666854	38
-0.238219	3.47325	0.999956	-0.00937372	38
-0.270281	3.47255	0.999907	-0.0136495	38
-0.303489	3.4716	0.999903	-0.0139113	38
-0.337934	3.47067	0.999885	-0.0151329	38
-0.370543	3.46967	0.999951	-0.00989729	38
-0.3989	3.46931	0.999997	-0.00230527	38
-0.425639	3.46927	0.999999	0.00135992	38
-0.449365	3.46994	0.999999	0.00140512	38
-0.472513	3.47084	0.999997	0.00249758	38
-0.488548	3.47091	1	-0.000731281	38
-0.5039	3.47079	0.999951	-0.0098941	38
-0.517542	3.47044	0.999866	-0.0163512	38
-0.529775	3.47004	0.999891	-0.0147806	38
-0.541583	3.4697	0.999895	-0.0145189	38
-0.552922	3.46938	0.999906	-0.0137336	38
-0.563665	3.46909	0.999927	-0.0120756	38
-0.577431	3.46295	0.999948	-0.0101846	38
-0.596791	3.4609	0.999969	-0.00785334	38
-0.622674	3.46049	0.999967	-0.00811513	38
-0.649196	3.46007	0.999972	-0.00750429	38
-0.675591	3.45968	0.999983	-0.00584626	38
-0.69589	3.45953	0.999998	-0.00174477	38
-0.715592	3.45942	0.999995	-0.00331556	40
-0.736829	3.45928	0.999996	-0.0029665	40
-0.757214	3.45917	0.999997	-0.0024429	40
-0.774869	3.45913	0.999996	0.00288035	40
-0.788814	3.45925	0.999987	0.00506199	40
-0.801138	3.45939	0.999978	0.00663276	40
-0.813589	3.45958	0.999933	0.0116067	40
-0.825736	3.45999	0.999697	0.0246072	40
-0.836123	3.4606	0.999229	0.0392604	40
-0.842621	3.46119	0.998431	0.0559963	40
-0.848136	3.46065	0.997345	0.0728252	40
-0.848863	3.46057	0.997104	0.0760466	40
-0.848863	3.46057	0.99717	0.0751764	40
-0.848863	3.46057	0.997157	0.0753504	40
-0.848821	3.46057	0.997124	0.0757855	40
-0.848821	3.46057	0.997131	0.0756985	40
-0.848821	3.46057	0.997144	0.0755245	40
-0.848821	3.46057	0.997091	0.0762206	40
-0.848821	3.46057	0.997104	0.0760466	40
-0.848821	3.46057	0.997111	0.0759596	40
-0.848821	3.46057	0.997098	0.0761336	40
-0.848821	3.46057	0.997078	0.0763946	40
-0.848821	3.46057	0.997098	0.0761336	40
-0.848821	3.46057	0.997098	0.0761336	40
-0.848821	3.46057	0.997091	0.0762206	40
-0.848821	3.46057	0.997091	0.0762206	40
-0.848821	3.46057	0.997078	0.0763946	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	40
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.848821	3.46057	0.997071	0.0764816	42
-0.853752	3.46133	0.997071	0.0764816	42
-0.870573	3.4639	0.997216	0.0745672	42
-0.893309	3.46728	0.997383	0.0723044	42
-0.920579	3.47119	0.997556	0.0698672	42
-0.955784	3.47594	0.998345	0.0575006	42
-0.992277	3.47957	0.999214	0.0396323	42
-1.03226	3.48246	0.999441	0.0334405	42
-1.0726	3.48507	0.999533	0.0305622	42
-1.11309	3.48743	0.999652	0.0263751	44
-1.1539	3.48928	0.999859	0.0167781	44
-1.19483	3.49034	0.999975	0.00709222	44
-1.23334	3.49075	0.999996	0.00299075	44
-1.2698	3.49083	0.999999	-0.00145983	44
-1.30434	3.49062	0.99999	-0.00442688	44
-1.33436	3.49031	0.99997	-0.00774294	44
-1.36228	3.48818	0.999912	-0.0132552	44
-1.38317	3.48709	0.999796	-0.0202165	44
-1.40379	3.48624	0.999781	-0.0209144	44
-1.42296	3.48541	0.999715	-0.0238808	44
-1.44	3.48457	0.999683	-0.0251894	44
-1.45274	3.48393	0.999698	-0.0245787	44
-1.46701	3.48326	0.999761	-0.0218742	44
-1.48405	3.47325	0.99979	-0.0204923	44
-1.49953	3.46773	0.999881	-0.0154553	44
-1.51173	3.46738	0.999891	-0.0147572	44
-1.52341	3.46702	0.99987	-0.0161533	44
-1.53457	3.46665	0.999855	-0.0170259	44
-1.54557	3.46627	0.999861	-0.0166768	44
-1.55635	3.46595	0.999948	-0.0102197	44
-1.5662	3.46583	0.999999	-0.00149325	44
-1.57627	3.4658	1	-0.000358782	44
-1.58846	3.46581	0.999998	0.00217194	44
-1.60834	3.46607	0.999947	0.0102875	44
-1.63191	3.46654	0.999952	0.00976397	44
-1.65417	3.46697	0.99996	0.00897861	44
-1.67711	3.46737	0.999969	0.00793145	44
-1.69954	3.46773	0.999956	0.00932766	44
-1.71941	3.46813	0.999936	0.0113347	44
-1.73582	3.46853	0.999917	0.0129054	44
-1.75287	3.46112	0.999924	0.0123364	44
-1.766	3.45921	0.999957	0.0092946	44
-1.77785	3.45942	0.999966	0.00824745	44
-1.7886	3.4596	0.999963	0.0085965	44
-1.79964	3.45979	0.999958	0.00920734	44
-1.81098	3.46001	0.999937	0.0112144	44
-1.82109	3.46028	0.999866	0.0163626	44
-1.82509	3.46042	0.999725	0.0234298	44
-1.82752	3.46057	0.999203	0.0399147	44
-1.83406	3.46121	0.998174	0.0603961	44
-1.83997	3.46203	0.996206	0.0870262	44
-1.84378	3.46276	0.994779	0.102056	44
-1.84678	3.4634	0.994193	0.10761	44
-1.84837	3.46375	0.993734	0.111773	44
-1.84861	3.4638	0.994013	0.109258	44
-1.84899	3.46388	0.994999	0.099885	44
-1.8497	3.46402	0.99592	0.0902423	44
-1.85	3.46408	0.996782	0.0801563	44
-1.84966	3.46402	0.997214	0.074588	44
-1.84966	3.46402	0.997324	0.0731085	44
-1.84936	3.46398	0.997639	0.0686691	44
-1.85473	3.46627	0.998455	0.055562	44
-1.85532	3.46633	0.999037	0.0438828	44
-1.85515	3.46632	0.999363	0.0356862	44
-1.8549	3.4663	0.999421	0.0340292	44
-1.85486	3.4663	0.999507	0.0314126	44
-1.85486	3.4663	0.999517	0.0310637	44
-1.85481	3.4663	0.999517	0.0310637	44
-1.85481	3.4663	0.999517	0.0310637	44
-1.85481	3.4663	0.999512	0.0312382	44
-1.85481	3.4663	0.999512	0.0312382	44
-1.85481	3.4663	0.999515	0.0311509	44
-1.85481	3.4663	0.999515	0.0311509	44
-1.85481	3.4663	0.999515	0.0311509	44
-1.85481	3.4663	0.999515	0.0311509	44
-1.85481	3.4663	0.999515	0.0311509	44
-1.85481	3.4663	0.999515	0.0311509	44
-1.85481	3.4663	0.999515	0.0311509	44
-1.85481	3.4663	0.999515	0.0311509	44
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
-1.85481	3.4663	0.999515	0.0311509	46
